strategy,symbol,ts,realized_R,entries_filled,atr_pct,F5b,F5,F3,abtr,trend_strong,riskoff_z,btc_up,btc_ema55_up,btc_r3_panel,breadth_panel,btc_r3_native,breadth_native,btc_z_native
reversal,DEMO23USDT,2025-12-23T12:00:00+00:00,-0.2966,1,0.005,1.0,1.0,1.0,1.419495,1.0,-0.091318,0.0,0.0,-0.004869,0.027273,-0.004869,0.027273,-0.9092
meanrev,DEMO9USDT,2025-12-23T12:00:00+00:00,0.6632,1,0.01727,1.0,1.0,1.0,1.419495,1.0,-0.091318,0.0,0.0,-0.004869,0.027273,-0.004869,0.027273,-1.1226
breakout,DEMO16USDT,2025-12-23T12:00:00+00:00,0.3549,1,0.01884,1.0,1.0,1.0,1.419495,1.0,-0.091318,0.0,0.0,-0.004869,0.027273,-0.004869,0.027273,0.0081
breakout,DEMO9USDT,2025-12-23T12:00:00+00:00,-0.2532,1,0.04062,1.0,1.0,1.0,1.419495,1.0,-0.091318,0.0,0.0,-0.004869,0.027273,-0.004869,0.027273,1.1245
breakout,DEMO21USDT,2025-12-23T12:00:00+00:00,-0.0936,1,0.02409,1.0,1.0,1.0,1.419495,1.0,-0.091318,0.0,0.0,-0.004869,0.027273,-0.004869,0.027273,-2.1171
reversal,DEMO31USDT,2025-12-23T16:00:00+00:00,-0.4455,1,0.00999,1.0,1.0,1.0,1.905095,1.0,0.678531,0.0,0.0,-0.008275,0.111364,-0.008275,0.111364,-0.6029
breakout,DEMO36USDT,2025-12-23T16:00:00+00:00,-1.0378,1,0.03717,1.0,1.0,1.0,1.905095,1.0,0.678531,0.0,0.0,-0.008275,0.111364,-0.008275,0.111364,-1.1107
breakout,DEMO9USDT,2025-12-23T16:00:00+00:00,-0.0698,1,0.02069,1.0,1.0,1.0,1.905095,1.0,0.678531,0.0,0.0,-0.008275,0.111364,-0.008275,0.111364,0.2469
breakout,DEMO23USDT,2025-12-23T16:00:00+00:00,-0.4515,1,0.02498,1.0,1.0,1.0,1.905095,1.0,0.678531,0.0,0.0,-0.008275,0.111364,-0.008275,0.111364,0.3492
breakout,DEMO27USDT,2025-12-23T16:00:00+00:00,-1.4139,1,0.00556,1.0,1.0,1.0,1.905095,1.0,0.678531,0.0,0.0,-0.008275,0.111364,-0.008275,0.111364,-0.4139
meanrev,DEMO10USDT,2025-12-23T20:00:00+00:00,1.2314,1,0.03845,0.0,0.0,1.0,1.889117,1.0,-0.388742,0.0,0.0,-0.005353,0.027273,-0.005353,0.027273,-0.5472
reversal,DEMO0USDT,2025-12-24T00:00:00+00:00,1.3532,1,0.01668,0.0,0.0,1.0,1.605403,1.0,-0.355122,0.0,0.0,-0.009712,0.018182,-0.009712,0.018182,0.2036
reversal,DEMO5USDT,2025-12-24T00:00:00+00:00,0.2652,1,0.03326,0.0,0.0,1.0,1.605403,1.0,-0.355122,0.0,0.0,-0.009712,0.018182,-0.009712,0.018182,-0.6492
meanrev,DEMO27USDT,2025-12-24T00:00:00+00:00,-1.3139,1,0.01264,0.0,0.0,1.0,1.605403,1.0,-0.355122,0.0,0.0,-0.009712,0.018182,-0.009712,0.018182,-1.5731
meanrev,DEMO5USDT,2025-12-24T00:00:00+00:00,-0.5902,1,0.02723,0.0,0.0,1.0,1.605403,1.0,-0.355122,0.0,0.0,-0.009712,0.018182,-0.009712,0.018182,0.338
breakout,DEMO27USDT,2025-12-24T00:00:00+00:00,-0.9398,1,0.03155,0.0,0.0,1.0,1.605403,1.0,-0.355122,0.0,0.0,-0.009712,0.018182,-0.009712,0.018182,-0.9538
reversal,DEMO17USDT,2025-12-24T04:00:00+00:00,1.5356,1,0.005,1.0,1.0,1.0,0.381328,0.0,1.727979,0.0,0.0,-0.008312,0.047727,-0.008312,0.047727,-0.4844
meanrev,DEMO19USDT,2025-12-24T04:00:00+00:00,-1.0073,1,0.03413,1.0,1.0,1.0,0.381328,0.0,1.727979,0.0,0.0,-0.008312,0.047727,-0.008312,0.047727,-0.0728
reversal,DEMO10USDT,2025-12-24T08:00:00+00:00,-1.2578,1,0.03771,1.0,1.0,1.0,1.027426,1.0,0.806218,0.0,0.0,-0.014416,0.156818,-0.014416,0.156818,-1.3849
reversal,DEMO36USDT,2025-12-24T08:00:00+00:00,0.8184,1,0.02573,1.0,1.0,1.0,1.027426,1.0,0.806218,0.0,0.0,-0.014416,0.156818,-0.014416,0.156818,0.6525
meanrev,DEMO13USDT,2025-12-24T08:00:00+00:00,-0.3825,1,0.02758,1.0,1.0,1.0,1.027426,1.0,0.806218,0.0,0.0,-0.014416,0.156818,-0.014416,0.156818,-0.8673
breakout,DEMO6USDT,2025-12-24T08:00:00+00:00,-0.8534,1,0.01083,1.0,1.0,1.0,1.027426,1.0,0.806218,0.0,0.0,-0.014416,0.156818,-0.014416,0.156818,-0.6958
reversal,DEMO28USDT,2025-12-24T12:00:00+00:00,0.6396,1,0.02547,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,-0.5688
reversal,DEMO30USDT,2025-12-24T12:00:00+00:00,0.9984,1,0.02407,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,1.368
reversal,DEMO39USDT,2025-12-24T12:00:00+00:00,-1.5497,1,0.01676,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,-0.159
reversal,DEMO7USDT,2025-12-24T12:00:00+00:00,-0.0016,1,0.02724,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,1.5642
breakout,DEMO7USDT,2025-12-24T12:00:00+00:00,-1.5374,1,0.04443,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,-0.2737
breakout,DEMO35USDT,2025-12-24T12:00:00+00:00,0.1091,1,0.0157,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,1.19
breakout,DEMO37USDT,2025-12-24T12:00:00+00:00,0.8686,1,0.02978,0.0,0.0,1.0,0.391135,0.0,-1.136351,0.0,0.0,-0.015897,0.047727,-0.015897,0.047727,-0.315
reversal,DEMO3USDT,2025-12-24T16:00:00+00:00,1.2075,1,0.01159,0.0,0.0,0.0,0.005535,0.0,-1.46972,0.0,0.0,-0.011505,0.015873,-0.011505,0.015873,-2.3466
reversal,DEMO27USDT,2025-12-24T16:00:00+00:00,-1.7107,1,0.03028,0.0,0.0,0.0,0.005535,0.0,-1.46972,0.0,0.0,-0.011505,0.015873,-0.011505,0.015873,1.5331
breakout,DEMO15USDT,2025-12-24T16:00:00+00:00,-0.923,1,0.03658,0.0,0.0,0.0,0.005535,0.0,-1.46972,0.0,0.0,-0.011505,0.015873,-0.011505,0.015873,1.4269
reversal,DEMO1USDT,2025-12-24T20:00:00+00:00,-0.0055,1,0.03572,0.0,0.0,0.0,0.264133,0.0,-0.454769,0.0,0.0,-0.010478,0.024943,-0.010478,0.024943,0.2271
reversal,DEMO13USDT,2025-12-24T20:00:00+00:00,0.14,1,0.04865,0.0,0.0,0.0,0.264133,0.0,-0.454769,0.0,0.0,-0.010478,0.024943,-0.010478,0.024943,-0.5273
reversal,DEMO29USDT,2025-12-24T20:00:00+00:00,-0.1854,1,0.0301,0.0,0.0,0.0,0.264133,0.0,-0.454769,0.0,0.0,-0.010478,0.024943,-0.010478,0.024943,0.0194
meanrev,DEMO13USDT,2025-12-24T20:00:00+00:00,0.8489,1,0.03417,0.0,0.0,0.0,0.264133,0.0,-0.454769,0.0,0.0,-0.010478,0.024943,-0.010478,0.024943,-1.0127
reversal,DEMO8USDT,2025-12-25T00:00:00+00:00,-0.226,1,0.01835,0.0,0.0,0.0,0.929949,0.0,-1.930121,0.0,0.0,-0.011216,0.013605,-0.011216,0.013605,1.395
meanrev,DEMO32USDT,2025-12-25T00:00:00+00:00,-1.2811,1,0.03152,0.0,0.0,0.0,0.929949,0.0,-1.930121,0.0,0.0,-0.011216,0.013605,-0.011216,0.013605,-1.19
breakout,DEMO8USDT,2025-12-25T00:00:00+00:00,0.6421,1,0.01865,0.0,0.0,0.0,0.929949,0.0,-1.930121,0.0,0.0,-0.011216,0.013605,-0.011216,0.013605,1.1422
reversal,DEMO30USDT,2025-12-25T04:00:00+00:00,0.4412,1,0.01415,0.0,0.0,0.0,1.077761,1.0,-2.333727,0.0,0.0,-0.010323,0.004535,-0.010323,0.004535,-0.3088
reversal,DEMO33USDT,2025-12-25T04:00:00+00:00,0.4005,1,0.03782,0.0,0.0,0.0,1.077761,1.0,-2.333727,0.0,0.0,-0.010323,0.004535,-0.010323,0.004535,-2.0702
breakout,DEMO5USDT,2025-12-25T04:00:00+00:00,1.5042,1,0.00904,0.0,0.0,0.0,1.077761,1.0,-2.333727,0.0,0.0,-0.010323,0.004535,-0.010323,0.004535,-0.6952
breakout,DEMO7USDT,2025-12-25T04:00:00+00:00,-1.5907,1,0.03745,0.0,0.0,0.0,1.077761,1.0,-2.333727,0.0,0.0,-0.010323,0.004535,-0.010323,0.004535,1.2229
breakout,DEMO8USDT,2025-12-25T04:00:00+00:00,-0.5355,1,0.02189,0.0,0.0,0.0,1.077761,1.0,-2.333727,0.0,0.0,-0.010323,0.004535,-0.010323,0.004535,0.0709
meanrev,DEMO33USDT,2025-12-25T08:00:00+00:00,-0.32,1,0.005,0.0,0.0,0.0,1.247351,1.0,-1.204202,0.0,0.0,-0.014943,0.006803,-0.014943,0.006803,1.05
meanrev,DEMO30USDT,2025-12-25T08:00:00+00:00,-0.7756,1,0.03033,0.0,0.0,0.0,1.247351,1.0,-1.204202,0.0,0.0,-0.014943,0.006803,-0.014943,0.006803,1.4699
breakout,DEMO34USDT,2025-12-25T08:00:00+00:00,-0.4274,1,0.04392,0.0,0.0,0.0,1.247351,1.0,-1.204202,0.0,0.0,-0.014943,0.006803,-0.014943,0.006803,0.3376
reversal,DEMO28USDT,2025-12-25T12:00:00+00:00,-0.1419,1,0.0341,1.0,0.0,0.0,1.128144,1.0,0.399026,0.0,0.0,-0.026917,0.011338,-0.026917,0.011338,0.4246
meanrev,DEMO33USDT,2025-12-25T12:00:00+00:00,-0.0546,1,0.03454,1.0,0.0,0.0,1.128144,1.0,0.399026,0.0,0.0,-0.026917,0.011338,-0.026917,0.011338,0.6673
meanrev,DEMO33USDT,2025-12-25T12:00:00+00:00,-0.9293,1,0.01854,1.0,0.0,0.0,1.128144,1.0,0.399026,0.0,0.0,-0.026917,0.011338,-0.026917,0.011338,-0.227
breakout,DEMO36USDT,2025-12-25T12:00:00+00:00,1.1451,1,0.01653,1.0,0.0,0.0,1.128144,1.0,0.399026,0.0,0.0,-0.026917,0.011338,-0.026917,0.011338,0.0577
reversal,DEMO7USDT,2025-12-25T16:00:00+00:00,-1.1721,1,0.02786,0.0,0.0,0.0,2.073635,1.0,-2.359957,0.0,1.0,-0.015048,0.00907,-0.015048,0.00907,0.0565
breakout,DEMO29USDT,2025-12-25T16:00:00+00:00,1.1899,1,0.02227,0.0,0.0,0.0,2.073635,1.0,-2.359957,0.0,1.0,-0.015048,0.00907,-0.015048,0.00907,-0.0057
breakout,DEMO37USDT,2025-12-25T16:00:00+00:00,0.2572,1,0.05427,0.0,0.0,0.0,2.073635,1.0,-2.359957,0.0,1.0,-0.015048,0.00907,-0.015048,0.00907,0.0289
reversal,DEMO14USDT,2025-12-25T20:00:00+00:00,-0.4704,1,0.01816,0.0,0.0,0.0,1.341619,1.0,-0.933607,1.0,1.0,0.00115,0.004535,0.00115,0.004535,0.6508
meanrev,DEMO25USDT,2025-12-25T20:00:00+00:00,-0.2478,1,0.03139,0.0,0.0,0.0,1.341619,1.0,-0.933607,1.0,1.0,0.00115,0.004535,0.00115,0.004535,-0.2998
breakout,DEMO8USDT,2025-12-25T20:00:00+00:00,-0.0562,1,0.02879,0.0,0.0,0.0,1.341619,1.0,-0.933607,1.0,1.0,0.00115,0.004535,0.00115,0.004535,-0.1202
reversal,DEMO10USDT,2025-12-26T00:00:00+00:00,0.4545,1,0.0413,1.0,1.0,0.0,0.565783,0.0,1.109001,0.0,0.0,-0.01579,0.154195,-0.01579,0.154195,-1.8069
reversal,DEMO27USDT,2025-12-26T00:00:00+00:00,-0.6947,1,0.03202,1.0,1.0,0.0,0.565783,0.0,1.109001,0.0,0.0,-0.01579,0.154195,-0.01579,0.154195,-0.8519
reversal,DEMO0USDT,2025-12-26T04:00:00+00:00,0.3356,1,0.03011,0.0,0.0,0.0,1.350157,1.0,-1.806336,1.0,1.0,0.00758,0.00907,0.00758,0.00907,-1.7148
meanrev,DEMO26USDT,2025-12-26T04:00:00+00:00,1.236,1,0.04808,0.0,0.0,0.0,1.350157,1.0,-1.806336,1.0,1.0,0.00758,0.00907,0.00758,0.00907,-0.4018
meanrev,DEMO27USDT,2025-12-26T04:00:00+00:00,0.5226,1,0.00855,0.0,0.0,0.0,1.350157,1.0,-1.806336,1.0,1.0,0.00758,0.00907,0.00758,0.00907,-0.2098
meanrev,DEMO18USDT,2025-12-26T04:00:00+00:00,-1.0805,1,0.0283,0.0,0.0,0.0,1.350157,1.0,-1.806336,1.0,1.0,0.00758,0.00907,0.00758,0.00907,1.231
breakout,DEMO27USDT,2025-12-26T04:00:00+00:00,-1.1959,1,0.02786,0.0,0.0,0.0,1.350157,1.0,-1.806336,1.0,1.0,0.00758,0.00907,0.00758,0.00907,-0.0877
breakout,DEMO14USDT,2025-12-26T04:00:00+00:00,0.1127,1,0.0356,0.0,0.0,0.0,1.350157,1.0,-1.806336,1.0,1.0,0.00758,0.00907,0.00758,0.00907,-0.1828
reversal,DEMO23USDT,2025-12-26T08:00:00+00:00,-0.3353,1,0.05271,0.0,0.0,0.0,0.827923,0.0,-0.841784,1.0,1.0,0.010301,0.022676,0.010301,0.022676,0.0047
meanrev,DEMO31USDT,2025-12-26T08:00:00+00:00,1.7028,1,0.03472,0.0,0.0,0.0,0.827923,0.0,-0.841784,1.0,1.0,0.010301,0.022676,0.010301,0.022676,-0.2304
meanrev,DEMO24USDT,2025-12-26T08:00:00+00:00,1.3135,1,0.03406,0.0,0.0,0.0,0.827923,0.0,-0.841784,1.0,1.0,0.010301,0.022676,0.010301,0.022676,-0.8519
meanrev,DEMO14USDT,2025-12-26T08:00:00+00:00,-0.6082,1,0.04194,0.0,0.0,0.0,0.827923,0.0,-0.841784,1.0,1.0,0.010301,0.022676,0.010301,0.022676,-0.5156
breakout,DEMO29USDT,2025-12-26T08:00:00+00:00,1.2036,1,0.02117,0.0,0.0,0.0,0.827923,0.0,-0.841784,1.0,1.0,0.010301,0.022676,0.010301,0.022676,0.4502
breakout,DEMO6USDT,2025-12-26T08:00:00+00:00,1.7088,1,0.0054,0.0,0.0,0.0,0.827923,0.0,-0.841784,1.0,1.0,0.010301,0.022676,0.010301,0.022676,-3.5425
reversal,DEMO35USDT,2025-12-26T12:00:00+00:00,-2.1764,1,0.01816,0.0,0.0,0.0,0.642624,0.0,-2.48877,1.0,1.0,0.007899,0.004535,0.007899,0.004535,-0.626
reversal,DEMO17USDT,2025-12-26T12:00:00+00:00,-0.6507,1,0.00822,0.0,0.0,0.0,0.642624,0.0,-2.48877,1.0,1.0,0.007899,0.004535,0.007899,0.004535,-1.0403
meanrev,DEMO19USDT,2025-12-26T12:00:00+00:00,-1.6797,1,0.01306,0.0,0.0,0.0,0.642624,0.0,-2.48877,1.0,1.0,0.007899,0.004535,0.007899,0.004535,2.0731
meanrev,DEMO28USDT,2025-12-26T12:00:00+00:00,-1.6727,1,0.041,0.0,0.0,0.0,0.642624,0.0,-2.48877,1.0,1.0,0.007899,0.004535,0.007899,0.004535,-1.2213
breakout,DEMO18USDT,2025-12-26T12:00:00+00:00,0.095,1,0.00539,0.0,0.0,0.0,0.642624,0.0,-2.48877,1.0,1.0,0.007899,0.004535,0.007899,0.004535,0.7568
meanrev,DEMO4USDT,2025-12-26T16:00:00+00:00,0.1247,1,0.02356,1.0,1.0,1.0,0.968277,0.0,1.657971,0.0,0.0,-0.003493,0.034014,-0.003493,0.034014,-0.5816
meanrev,DEMO39USDT,2025-12-26T16:00:00+00:00,-1.4763,1,0.03146,1.0,1.0,1.0,0.968277,0.0,1.657971,0.0,0.0,-0.003493,0.034014,-0.003493,0.034014,-0.2857
reversal,DEMO10USDT,2025-12-26T20:00:00+00:00,0.3583,1,0.03328,0.0,0.0,1.0,0.378925,0.0,-1.205907,0.0,0.0,-0.003084,0.020408,-0.003084,0.020408,1.7034
meanrev,DEMO16USDT,2025-12-26T20:00:00+00:00,0.2184,1,0.03216,0.0,0.0,1.0,0.378925,0.0,-1.205907,0.0,0.0,-0.003084,0.020408,-0.003084,0.020408,0.1785
breakout,DEMO35USDT,2025-12-26T20:00:00+00:00,-1.1006,1,0.0396,0.0,0.0,1.0,0.378925,0.0,-1.205907,0.0,0.0,-0.003084,0.020408,-0.003084,0.020408,-1.554
breakout,DEMO34USDT,2025-12-26T20:00:00+00:00,-0.3789,1,0.01839,0.0,0.0,1.0,0.378925,0.0,-1.205907,0.0,0.0,-0.003084,0.020408,-0.003084,0.020408,-0.5985
reversal,DEMO26USDT,2025-12-27T00:00:00+00:00,-0.9248,1,0.02914,0.0,0.0,0.0,1.753428,1.0,-1.789239,0.0,0.0,-0.001656,0.00905,-0.001656,0.00905,-0.4543
breakout,DEMO24USDT,2025-12-27T00:00:00+00:00,-0.2849,1,0.05843,0.0,0.0,0.0,1.753428,1.0,-1.789239,0.0,0.0,-0.001656,0.00905,-0.001656,0.00905,1.2893
reversal,DEMO1USDT,2025-12-27T04:00:00+00:00,-1.7731,1,0.03856,0.0,0.0,0.0,1.218585,1.0,-1.45587,1.0,0.0,0.001855,0.004525,0.001855,0.004525,0.0543
meanrev,DEMO25USDT,2025-12-27T04:00:00+00:00,0.5304,1,0.03517,0.0,0.0,0.0,1.218585,1.0,-1.45587,1.0,0.0,0.001855,0.004525,0.001855,0.004525,0.1691
meanrev,DEMO21USDT,2025-12-27T04:00:00+00:00,1.5378,1,0.02638,0.0,0.0,0.0,1.218585,1.0,-1.45587,1.0,0.0,0.001855,0.004525,0.001855,0.004525,1.2712
meanrev,DEMO22USDT,2025-12-27T04:00:00+00:00,1.6833,1,0.02938,0.0,0.0,0.0,1.218585,1.0,-1.45587,1.0,0.0,0.001855,0.004525,0.001855,0.004525,-1.4508
breakout,DEMO16USDT,2025-12-27T04:00:00+00:00,0.262,1,0.02116,0.0,0.0,0.0,1.218585,1.0,-1.45587,1.0,0.0,0.001855,0.004525,0.001855,0.004525,-0.8607
reversal,DEMO18USDT,2025-12-27T08:00:00+00:00,-1.0968,1,0.02773,0.0,0.0,0.0,0.051022,0.0,-0.409713,1.0,0.0,0.007169,0.006787,0.007169,0.006787,-0.7408
meanrev,DEMO23USDT,2025-12-27T08:00:00+00:00,0.8238,1,0.02808,0.0,0.0,0.0,0.051022,0.0,-0.409713,1.0,0.0,0.007169,0.006787,0.007169,0.006787,-1.1802
breakout,DEMO10USDT,2025-12-27T08:00:00+00:00,-0.4985,1,0.04694,0.0,0.0,0.0,0.051022,0.0,-0.409713,1.0,0.0,0.007169,0.006787,0.007169,0.006787,-0.4358
breakout,DEMO21USDT,2025-12-27T08:00:00+00:00,0.1208,1,0.03504,0.0,0.0,0.0,0.051022,0.0,-0.409713,1.0,0.0,0.007169,0.006787,0.007169,0.006787,0.6262
reversal,DEMO16USDT,2025-12-27T12:00:00+00:00,-1.9152,1,0.01569,0.0,0.0,0.0,1.864095,1.0,-1.030129,1.0,0.0,0.003109,0.00905,0.003109,0.00905,1.6823
reversal,DEMO25USDT,2025-12-27T12:00:00+00:00,0.5632,1,0.02843,0.0,0.0,0.0,1.864095,1.0,-1.030129,1.0,0.0,0.003109,0.00905,0.003109,0.00905,-0.3656
reversal,DEMO5USDT,2025-12-27T12:00:00+00:00,-0.0901,1,0.04725,0.0,0.0,0.0,1.864095,1.0,-1.030129,1.0,0.0,0.003109,0.00905,0.003109,0.00905,-0.1297
meanrev,DEMO9USDT,2025-12-27T12:00:00+00:00,0.2658,1,0.01489,0.0,0.0,0.0,1.864095,1.0,-1.030129,1.0,0.0,0.003109,0.00905,0.003109,0.00905,-1.7543
meanrev,DEMO31USDT,2025-12-27T12:00:00+00:00,0.458,1,0.02318,0.0,0.0,0.0,1.864095,1.0,-1.030129,1.0,0.0,0.003109,0.00905,0.003109,0.00905,-0.9965
reversal,DEMO0USDT,2025-12-27T16:00:00+00:00,0.1845,1,0.02963,0.0,0.0,0.0,1.178045,1.0,-1.385528,1.0,0.0,0.005795,0.0181,0.005795,0.0181,-1.1356
breakout,DEMO21USDT,2025-12-27T16:00:00+00:00,-1.6671,1,0.03206,0.0,0.0,0.0,1.178045,1.0,-1.385528,1.0,0.0,0.005795,0.0181,0.005795,0.0181,0.4136
meanrev,DEMO33USDT,2025-12-27T20:00:00+00:00,-1.0609,1,0.03682,0.0,0.0,0.0,1.079412,1.0,-0.573739,1.0,0.0,1.1e-05,0.013575,1.1e-05,0.013575,2.1203
meanrev,DEMO36USDT,2025-12-28T00:00:00+00:00,-1.5677,1,0.01804,0.0,0.0,0.0,0.743133,0.0,-1.860071,1.0,0.0,0.002306,0.004525,0.002306,0.004525,-0.4421
meanrev,DEMO30USDT,2025-12-28T00:00:00+00:00,-0.1201,1,0.03293,0.0,0.0,0.0,0.743133,0.0,-1.860071,1.0,0.0,0.002306,0.004525,0.002306,0.004525,-1.4151
meanrev,DEMO9USDT,2025-12-28T04:00:00+00:00,0.1598,1,0.04155,0.0,0.0,0.0,0.313231,0.0,-0.500458,0.0,0.0,-0.001351,0.004525,-0.001351,0.004525,-0.2966
meanrev,DEMO27USDT,2025-12-28T08:00:00+00:00,1.0002,1,0.0523,0.0,0.0,0.0,0.530674,0.0,-1.052571,0.0,0.0,-0.001119,0.00905,-0.001119,0.00905,0.6677
meanrev,DEMO2USDT,2025-12-28T08:00:00+00:00,0.5953,1,0.03111,0.0,0.0,0.0,0.530674,0.0,-1.052571,0.0,0.0,-0.001119,0.00905,-0.001119,0.00905,-0.601
breakout,DEMO13USDT,2025-12-28T08:00:00+00:00,-1.7736,1,0.00511,0.0,0.0,0.0,0.530674,0.0,-1.052571,0.0,0.0,-0.001119,0.00905,-0.001119,0.00905,-0.6797
breakout,DEMO0USDT,2025-12-28T08:00:00+00:00,-1.2802,1,0.01994,0.0,0.0,0.0,0.530674,0.0,-1.052571,0.0,0.0,-0.001119,0.00905,-0.001119,0.00905,-0.2564
reversal,DEMO37USDT,2025-12-28T12:00:00+00:00,-0.632,1,0.05432,0.0,0.0,0.0,0.51988,0.0,-1.04733,1.0,0.0,0.004179,0.004525,0.004179,0.004525,0.6472
meanrev,DEMO18USDT,2025-12-28T12:00:00+00:00,-0.4286,1,0.02515,0.0,0.0,0.0,0.51988,0.0,-1.04733,1.0,0.0,0.004179,0.004525,0.004179,0.004525,0.1309
meanrev,DEMO36USDT,2025-12-28T12:00:00+00:00,-0.2448,1,0.01284,0.0,0.0,0.0,0.51988,0.0,-1.04733,1.0,0.0,0.004179,0.004525,0.004179,0.004525,-0.8805
breakout,DEMO9USDT,2025-12-28T12:00:00+00:00,-1.1795,1,0.02905,0.0,0.0,0.0,0.51988,0.0,-1.04733,1.0,0.0,0.004179,0.004525,0.004179,0.004525,0.6949
reversal,DEMO0USDT,2025-12-28T16:00:00+00:00,-0.4675,1,0.02266,0.0,0.0,0.0,0.567548,0.0,-1.021154,0.0,0.0,-0.006126,0.011312,-0.006126,0.011312,0.2389
meanrev,DEMO33USDT,2025-12-28T16:00:00+00:00,-1.1154,1,0.00843,0.0,0.0,0.0,0.567548,0.0,-1.021154,0.0,0.0,-0.006126,0.011312,-0.006126,0.011312,0.3066
reversal,DEMO9USDT,2025-12-28T20:00:00+00:00,-0.0243,1,0.01484,1.0,0.0,0.0,0.308274,0.0,0.371521,0.0,0.0,-0.007078,0.067873,-0.007078,0.067873,-0.4076
meanrev,DEMO3USDT,2025-12-28T20:00:00+00:00,0.6906,1,0.02768,1.0,0.0,0.0,0.308274,0.0,0.371521,0.0,0.0,-0.007078,0.067873,-0.007078,0.067873,0.0999
meanrev,DEMO26USDT,2025-12-28T20:00:00+00:00,-1.5225,1,0.01605,1.0,0.0,0.0,0.308274,0.0,0.371521,0.0,0.0,-0.007078,0.067873,-0.007078,0.067873,0.3517
meanrev,DEMO22USDT,2025-12-28T20:00:00+00:00,-0.3739,1,0.01753,1.0,0.0,0.0,0.308274,0.0,0.371521,0.0,0.0,-0.007078,0.067873,-0.007078,0.067873,-0.2332
breakout,DEMO6USDT,2025-12-28T20:00:00+00:00,0.6606,1,0.0325,1.0,0.0,0.0,0.308274,0.0,0.371521,0.0,0.0,-0.007078,0.067873,-0.007078,0.067873,-0.0086
meanrev,DEMO1USDT,2025-12-29T00:00:00+00:00,0.1241,1,0.02049,0.0,0.0,0.0,0.886293,0.0,-2.776206,1.0,1.0,0.008462,0.020362,0.008462,0.020362,0.1409
reversal,DEMO35USDT,2025-12-29T04:00:00+00:00,3.1367,1,0.02561,0.0,0.0,0.0,2.650915,1.0,-2.629539,1.0,1.0,0.014588,0.0,0.014588,0.0,2.1952
reversal,DEMO0USDT,2025-12-29T08:00:00+00:00,1.4103,1,0.033,1.0,0.0,0.0,1.513924,1.0,-0.069891,1.0,1.0,0.013004,0.004525,0.013004,0.004525,-0.8705
breakout,DEMO34USDT,2025-12-29T08:00:00+00:00,-0.5907,1,0.03269,1.0,0.0,0.0,1.513924,1.0,-0.069891,1.0,1.0,0.013004,0.004525,0.013004,0.004525,-1.7358
reversal,DEMO25USDT,2025-12-29T12:00:00+00:00,1.5669,1,0.01982,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,0.0386
meanrev,DEMO13USDT,2025-12-29T12:00:00+00:00,-0.0689,1,0.00925,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,-0.6316
meanrev,DEMO24USDT,2025-12-29T12:00:00+00:00,1.1309,1,0.03678,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,0.7723
breakout,DEMO14USDT,2025-12-29T12:00:00+00:00,-0.109,1,0.05529,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,-0.6927
breakout,DEMO10USDT,2025-12-29T12:00:00+00:00,1.0304,1,0.02563,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,-0.4854
breakout,DEMO36USDT,2025-12-29T12:00:00+00:00,-0.4034,1,0.04155,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,0.8708
breakout,DEMO2USDT,2025-12-29T12:00:00+00:00,-0.065,1,0.01618,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,0.2237
breakout,DEMO33USDT,2025-12-29T12:00:00+00:00,-0.2401,1,0.03643,1.0,1.0,1.0,0.373106,0.0,0.529056,0.0,0.0,-0.011056,0.047511,-0.011056,0.047511,0.2466
reversal,DEMO5USDT,2025-12-29T16:00:00+00:00,-0.6089,1,0.03046,1.0,1.0,1.0,0.287071,0.0,1.110494,1.0,0.0,0.006161,0.124434,0.006161,0.124434,-0.4708
reversal,DEMO30USDT,2025-12-29T20:00:00+00:00,-1.2288,1,0.03434,1.0,1.0,1.0,0.702463,0.0,0.835396,0.0,0.0,-0.001427,0.133484,-0.001427,0.133484,1.6511
